alert_id,timestamp,incident_priority,alert_type,cve_score,ip_reputation_score,login_attempts,cpu_usage_percent,memory_usage_percent,payload_size,source_ip,user_role,system_context,geolocation
ALERT_0000669,2023-01-25 03:58:38.116407,Low,Brute Force,0.8,94.2,1.0,50.9,28.5,1453.0,18.52.166.103,,Endpoint,Vietnam
ALERT_0000219,2023-01-08 04:55:37.436127,Low,Phishing,0.1,83.3,4.0,41.3,52.6,1327.0,,Support,Web Server,Guadeloupe
ALERT_0003367,2023-04-29 12:48:38.555641,Low,Phishing,,72.9,1.0,,68.3,642.0,,,API Gateway,Bulgaria
ALERT_0007704,2023-09-20 13:50:20.292812,Low,,3.1,77.7,2.0,4.3,29.9,,,Finance,API Gateway,Morocco
ALERT_0001963,2023-03-12 07:50:30.513973,Medium,Brute Force,1.9,56.9,6.0,66.0,88.2,1638.0,188.92.212.222,Finance,API Gateway,
ALERT_0003892,2023-05-16 00:46:15.617904,Medium,Phishing,,33.9,8.0,49.8,54.4,3139.0,105.76.164.216,Support,API Gateway,United States Minor Outlying Islands
ALERT_0005800,2023-07-16 17:49:05.650615,Low,Brute Force,0.0,63.0,3.0,52.5,61.9,0.0,53.26.91.142,Developer,API Gateway,Azerbaijan
ALERT_0002214,2023-03-20 07:20:51.272476,High,Brute Force,1.4,49.0,,79.7,100.0,2138.0,,Support,,Burkina Faso
ALERT_0002634,2023-04-03 15:25:17.374634,Low,,4.6,60.5,1.0,23.5,,2879.0,172.71.117.192,Admin,,Western Sahara
ALERT_0001660,2023-03-01 05:42:21.441196,Low,DDoS,3.6,55.9,1.0,57.7,63.0,574.0,35.7.69.211,,Database,Netherlands Antilles
ALERT_0003626,2023-05-07 21:46:55.541254,Low,,0.0,62.7,3.0,18.2,16.2,1123.0,,Developer,Database,Fiji
ALERT_0005368,2023-07-03 06:33:46.433263,Low,,0.5,48.5,1.0,78.4,56.7,205.0,,Developer,API Gateway,
ALERT_0005310,2023-06-30 22:18:09.696278,Low,,0.5,48.5,1.0,68.0,27.8,1219.0,165.248.178.67,Support,Web Server,Cayman Islands
ALERT_0005488,2023-07-06 13:10:13.346239,Low,Phishing,2.8,55.5,,0.0,71.9,1007.0,,Developer,Endpoint,Tuvalu
ALERT_0002146,2023-03-17 20:00:06.875427,Medium,Malware,3.4,80.3,5.0,33.8,78.7,598.0,217.152.101.83,Support,Web Server,
ALERT_0000778,2023-01-29 12:48:55.978700,Medium,Malware,3.9,37.2,3.0,76.7,39.5,,,Finance,API Gateway,British Indian Ocean Territory (Chagos Archipelago)
ALERT_0002435,2023-03-27 18:19:57.472482,Low,Phishing,0.9,46.9,2.0,29.8,,808.0,216.189.1.31,Admin,Endpoint,Andorra
ALERT_0003067,2023-04-18 15:06:00.557667,Low,Malware,,66.2,1.0,4.7,,,,,Endpoint,Vanuatu
ALERT_0004454,2023-06-03 00:37:50.916117,Low,Phishing,0.7,36.2,1.0,27.0,81.2,590.0,,Finance,Database,Bermuda
ALERT_0005748,2023-07-14 18:27:11.665682,Medium,Brute Force,5.6,47.9,8.0,54.9,47.7,1045.0,,Support,Web Server,
ALERT_0006859,2023-08-22 16:05:58.118057,High,Malware,8.4,53.7,19.0,70.5,77.9,,,Finance,Database,Bolivia
ALERT_0004871,2023-06-16 21:47:45.586287,Low,Malware,,22.1,1.0,32.9,60.2,565.0,75.144.146.233,,Database,Israel
ALERT_0001492,2023-02-23 07:06:20.043364,Medium,Phishing,0.3,82.6,2.0,67.0,100.0,,,Developer,Web Server,Mauritius
ALERT_0003546,2023-05-04 19:02:42.637424,Low,Malware,1.1,49.8,1.0,0.0,11.6,374.0,,,Database,Chile
ALERT_0003154,2023-04-21 17:27:45.053778,Low,,1.1,97.5,1.0,7.9,27.0,1340.0,66.194.181.162,,Web Server,Panama
ALERT_0003775,2023-05-12 04:16:41.963164,Low,,1.4,59.8,5.0,66.5,43.3,,,Support,Database,Sri Lanka
ALERT_0006425,2023-08-07 08:37:50.943506,Medium,,,59.5,,100.0,68.6,1405.0,,Developer,Endpoint,Chile
ALERT_0003590,2023-05-06 06:15:09.705002,Low,Malware,1.0,64.2,1.0,32.5,58.1,2180.0,13.126.182.43,Developer,Endpoint,Kyrgyz Republic
ALERT_0006633,2023-08-14 06:49:59.635540,Low,DDoS,1.6,61.4,1.0,44.4,,4205.0,,,,Kazakhstan
ALERT_0004642,2023-06-08 23:41:27.200160,Low,,0.0,41.9,,11.2,50.6,,179.248.8.15,Finance,Web Server,Saint Pierre and Miquelon
ALERT_0000518,2023-01-19 14:10:48.125936,Low,Phishing,5.9,68.8,1.0,54.6,70.1,3484.0,,,Cloud Instance,Wallis and Futuna
ALERT_0003945,2023-05-17 07:39:55.156740,Low,,0.6,79.7,1.0,22.2,67.9,1191.0,17.100.153.127,Support,Web Server,Christmas Island
ALERT_0004160,2023-05-24 19:42:37.646027,Medium,Brute Force,4.0,72.8,9.0,48.8,51.7,56.0,,Developer,API Gateway,Serbia
ALERT_0004529,2023-06-05 11:38:47.980447,High,Phishing,,36.5,,56.8,100.0,1926.0,220.93.165.69,Finance,Cloud Instance,Rwanda
ALERT_0005496,2023-07-06 16:42:42.886719,High,Brute Force,,24.1,,78.0,64.4,3380.0,,Developer,Cloud Instance,Congo
ALERT_0007784,2023-09-22 15:20:05.123529,Medium,,3.0,56.2,12.0,76.9,74.3,3936.0,,Admin,Web Server,Saint Helena
ALERT_0006130,2023-07-28 07:29:26.605699,Medium,,0.7,19.8,6.0,54.3,,4756.0,5.152.250.133,Support,Cloud Instance,New Zealand
ALERT_0001416,2023-02-20 15:04:02.860432,Low,Phishing,3.4,61.5,1.0,49.7,56.3,1368.0,135.82.35.131,Developer,Web Server,Samoa
ALERT_0000569,2023-01-21 10:39:57.706384,Low,,0.0,28.9,3.0,38.2,44.3,3146.0,,,Web Server,Libyan Arab Jamahiriya
ALERT_0000361,2023-01-13 09:44:02.881158,Low,,1.8,73.3,2.0,35.1,66.8,239.0,126.59.65.114,Admin,Web Server,Equatorial Guinea
ALERT_0004044,2023-05-20 07:44:00.796080,Medium,,3.8,80.1,9.0,73.8,100.0,858.0,,Support,Web Server,Greenland
ALERT_0006899,2023-08-24 01:34:03.303605,Low,,2.9,59.0,3.0,33.5,69.4,1568.0,201.72.167.20,Contractor,Web Server,
ALERT_0006219,2023-07-31 12:48:27.067822,Medium,Malware,,0.0,1.0,24.7,94.3,876.0,158.140.103.134,Contractor,Database,Maldives
ALERT_0004167,2023-05-25 00:54:55.560359,Low,DDoS,0.3,21.8,3.0,34.4,,284.0,144.158.201.197,Contractor,Endpoint,Indonesia
ALERT_0003101,2023-04-19 22:23:37.375719,Low,,0.2,44.2,1.0,14.4,4.3,1410.0,,Support,Endpoint,Namibia
ALERT_0003915,2023-05-16 19:33:16.826732,Low,Brute Force,0.8,69.5,1.0,31.6,49.8,91.0,11.176.151.11,Admin,API Gateway,Armenia
ALERT_0000760,2023-01-28 14:23:13.667304,Low,Brute Force,0.5,89.2,1.0,,83.3,,86.163.249.201,Finance,API Gateway,El Salvador
ALERT_0003549,2023-05-05 00:15:19.134473,Low,,0.3,37.8,1.0,75.7,32.5,0.0,,Contractor,Web Server,Bolivia
ALERT_0006524,2023-08-10 15:17:22.709849,Low,Malware,0.0,61.7,1.0,52.3,,1369.0,,,Web Server,Fiji
ALERT_0007521,2023-09-14 08:25:14.448644,Medium,Brute Force,,82.8,4.0,,94.5,,189.111.178.2,Finance,API Gateway,Lesotho
ALERT_0007715,2023-09-20 23:25:28.909640,Low,Phishing,3.2,58.5,1.0,11.9,29.4,1394.0,,Contractor,Web Server,Denmark
ALERT_0006500,2023-08-09 19:23:14.353200,Low,Brute Force,2.5,57.7,3.0,48.6,40.9,,32.119.135.113,Support,Web Server,Pakistan
ALERT_0005231,2023-06-28 15:38:57.401752,Low,Malware,1.3,85.6,3.0,22.8,54.1,741.0,140.204.206.139,Developer,Web Server,Guernsey
ALERT_0000215,2023-01-08 01:27:23.968307,Medium,Brute Force,4.8,80.8,3.0,91.5,98.5,3690.0,104.5.135.90,Support,Endpoint,Micronesia
ALERT_0004029,2023-05-19 18:37:46.334317,Low,Malware,2.4,9.1,3.0,26.3,59.1,843.0,,Support,,Heard Island and McDonald Islands
ALERT_0006889,2023-08-23 18:49:05.290273,Low,,3.4,10.0,,20.8,,,194.122.29.9,Developer,Database,Martinique
ALERT_0003693,2023-05-09 23:16:04.460124,Low,,0.6,74.7,4.0,17.1,38.1,,,Support,Endpoint,
ALERT_0005944,2023-07-21 12:39:53.615674,Low,,,42.2,1.0,24.4,72.4,424.0,,Finance,Web Server,British Virgin Islands
ALERT_0004565,2023-06-06 10:42:19.629066,Low,Malware,,0.0,1.0,55.5,54.0,1046.0,87.46.209.220,Finance,API Gateway,
ALERT_0004078,2023-05-21 18:18:27.758184,Low,Phishing,0.0,73.0,2.0,8.3,39.1,,,Support,Web Server,Malta
ALERT_0001474,2023-02-22 18:22:31.318857,High,,5.2,84.1,15.0,50.6,74.1,2873.0,,Developer,API Gateway,China
ALERT_0002245,2023-03-21 02:31:37.253651,Low,Malware,0.8,55.7,1.0,44.5,56.2,893.0,,Finance,,Bolivia
ALERT_0000726,2023-01-27 01:18:36.282931,Low,Data Exfiltration,,62.1,,7.2,59.1,918.0,,Developer,,Belgium
ALERT_0004561,2023-06-06 08:53:43.392642,Low,Phishing,1.1,19.5,1.0,99.0,61.2,1663.0,,Developer,Web Server,Djibouti
ALERT_0003561,2023-05-05 07:57:48.413363,Low,Malware,1.1,40.4,,50.8,54.8,0.0,,Developer,Endpoint,Maldives
ALERT_0000050,2023-01-02 11:46:08.456188,Medium,DDoS,2.6,88.5,9.0,47.8,90.6,1996.0,,Support,API Gateway,Hong Kong
ALERT_0006272,2023-08-02 03:20:07.819100,Low,DDoS,3.0,53.6,2.0,23.2,69.1,0.0,,Finance,Database,Canada
ALERT_0005964,2023-07-22 11:35:18.837209,Low,Phishing,2.6,17.2,2.0,36.3,43.5,958.0,102.175.44.62,Finance,Cloud Instance,Heard Island and McDonald Islands
ALERT_0003131,2023-04-20 22:48:22.468715,Low,Malware,0.9,61.1,2.0,21.4,0.0,,,Admin,Web Server,Belize
ALERT_0000888,2023-02-01 23:12:26.665237,Low,Malware,,41.1,3.0,17.0,,1934.0,,Finance,Web Server,Benin
ALERT_0007007,2023-08-28 05:31:48.945759,Low,Phishing,1.1,64.3,2.0,74.9,30.6,1540.0,150.139.147.13,,Web Server,Lebanon
ALERT_0004424,2023-06-02 08:38:36.438175,Low,Phishing,0.1,23.2,1.0,87.0,56.7,1217.0,,Support,API Gateway,Guatemala
ALERT_0002894,2023-04-12 01:56:48.601883,Low,Malware,,32.3,1.0,31.1,77.6,1560.0,83.237.188.184,Support,Database,Kyrgyz Republic
ALERT_0007656,2023-09-19 07:35:40.540439,Low,Phishing,0.9,74.9,1.0,55.1,80.7,,,Developer,,Qatar
ALERT_0007230,2023-09-04 14:41:01.786486,Low,,0.4,83.9,1.0,79.2,44.5,648.0,194.208.110.223,Admin,Cloud Instance,Brunei Darussalam
ALERT_0000517,2023-01-19 13:42:08.982627,Low,,0.0,89.5,2.0,0.0,29.8,1377.0,,Support,Database,Tajikistan
ALERT_0003169,2023-04-22 05:14:48.153474,Low,,3.3,30.6,4.0,25.6,26.8,547.0,,Finance,Database,Cayman Islands
ALERT_0002950,2023-04-13 12:46:05.374962,Low,,0.0,86.7,1.0,21.7,65.9,,,Developer,Database,Seychelles
ALERT_0003880,2023-05-15 18:08:48.794115,Critical,Malware,7.9,29.6,,100.0,82.1,1314.0,,Contractor,Endpoint,Nauru
ALERT_0000140,2023-01-05 12:35:20.601382,Low,,2.4,67.8,4.0,,15.0,524.0,68.15.191.166,Finance,Endpoint,Slovakia (Slovak Republic)
ALERT_0006725,2023-08-17 10:58:04.618031,Low,Brute Force,1.7,61.5,1.0,29.1,64.2,0.0,167.94.239.36,Finance,Web Server,Ukraine
ALERT_0003883,2023-05-15 21:36:03.822454,Low,Malware,4.4,41.1,1.0,39.2,50.4,316.0,129.117.49.39,Contractor,Database,Spain
ALERT_0005260,2023-06-29 14:17:57.223574,Low,,1.7,75.1,1.0,,56.5,,,,Web Server,Kazakhstan
ALERT_0003198,2023-04-23 04:11:25.594007,Medium,Phishing,5.5,68.1,7.0,26.9,81.2,3905.0,,Developer,Endpoint,French Guiana
ALERT_0007572,2023-09-15 22:52:15.110203,Low,Phishing,5.5,72.0,7.0,9.6,69.8,1546.0,197.184.34.231,,Web Server,Finland
ALERT_0000113,2023-01-04 17:22:32.086046,Medium,Brute Force,3.8,22.4,,37.9,58.8,,76.30.196.97,,Endpoint,Cuba
ALERT_0003196,2023-04-22 23:54:39.642882,Low,Malware,2.5,38.6,1.0,,60.0,777.0,72.150.155.17,,Database,Fiji
ALERT_0000464,2023-01-17 20:48:04.095953,Low,Brute Force,,61.2,1.0,17.0,59.0,955.0,199.122.239.113,Contractor,Database,Hungary
ALERT_0007244,2023-09-05 04:35:19.297433,Low,,1.0,65.9,4.0,37.9,79.0,0.0,,Support,Database,Morocco
ALERT_0001234,2023-02-14 08:19:45.809667,Low,,2.9,79.7,1.0,34.3,70.3,460.0,197.224.119.84,Finance,API Gateway,British Indian Ocean Territory (Chagos Archipelago)
ALERT_0003251,2023-04-25 01:41:44.389757,Low,,1.6,78.0,1.0,38.5,45.5,761.0,128.10.182.155,Finance,Cloud Instance,Rwanda
ALERT_0000595,2023-01-23 01:32:18.280787,Low,Data Exfiltration,2.4,72.1,1.0,31.4,81.0,1181.0,78.47.93.238,Developer,Database,Malaysia
ALERT_0004867,2023-06-16 18:01:02.739086,Low,Brute Force,4.1,72.7,6.0,51.1,16.5,1314.0,44.73.71.162,,API Gateway,
ALERT_0000451,2023-01-17 05:37:15.351572,Low,Phishing,1.2,61.0,2.0,22.4,53.0,1244.0,,Contractor,API Gateway,Vietnam
ALERT_0007478,2023-09-13 01:41:57.918845,Low,,0.0,77.0,1.0,27.7,36.4,,,Finance,API Gateway,Greece
ALERT_0003278,2023-04-26 05:30:30.821610,Low,Malware,2.9,75.9,1.0,57.3,,357.0,,Finance,API Gateway,Somalia
ALERT_0006080,2023-07-26 11:52:56.063199,Medium,Phishing,2.5,21.5,9.0,33.7,30.6,2044.0,,Admin,Database,Zambia
ALERT_0004692,2023-06-10 14:15:00.041085,Medium,,0.6,71.4,7.0,62.0,37.5,847.0,,Developer,API Gateway,
ALERT_0000313,2023-01-12 03:02:31.846620,Medium,Data Exfiltration,4.2,15.4,13.0,61.4,76.0,1525.0,72.9.109.213,Developer,Web Server,
ALERT_0007622,2023-09-17 19:09:50.474251,Low,,0.1,69.2,3.0,40.4,25.1,1467.0,,Support,Web Server,Netherlands Antilles
ALERT_0007284,2023-09-06 01:10:34.178461,Low,,2.0,68.1,1.0,38.4,29.8,2950.0,,Contractor,Web Server,Guernsey
ALERT_0004662,2023-06-09 16:56:48.861981,Low,Brute Force,0.0,90.1,,7.0,30.5,2186.0,,Contractor,API Gateway,Slovakia (Slovak Republic)
ALERT_0004852,2023-06-16 06:32:05.989682,Low,,4.5,65.9,1.0,83.3,65.2,1452.0,93.174.163.50,Contractor,API Gateway,Australia
ALERT_0007232,2023-09-04 17:05:27.281331,Low,,3.4,36.5,1.0,,33.2,617.0,,Support,API Gateway,Greenland
ALERT_0005397,2023-07-04 05:18:36.026461,Low,,1.4,47.9,1.0,46.7,62.4,371.0,,Contractor,,Sweden
ALERT_0000452,2023-01-17 06:54:07.106724,Low,,0.0,84.0,1.0,71.2,74.0,2775.0,,Developer,,
ALERT_0003167,2023-04-22 03:44:15.612249,Medium,,3.8,58.6,3.0,40.1,85.7,1153.0,101.230.46.235,,Database,
ALERT_0006454,2023-08-08 03:58:10.498926,Low,Phishing,3.7,1.7,3.0,35.5,77.1,694.0,,Admin,Cloud Instance,Portugal
ALERT_0006773,2023-08-18 19:11:23.986839,Low,,,77.3,2.0,38.0,41.6,363.0,,,,Martinique
ALERT_0003627,2023-05-08 00:36:25.471120,Medium,Malware,0.8,85.8,5.0,41.6,89.9,,191.121.122.170,Contractor,,Malaysia
ALERT_0000891,2023-02-02 01:07:34.879163,Medium,,1.9,69.2,9.0,47.7,95.2,3354.0,,,API Gateway,Myanmar
ALERT_0002764,2023-04-07 03:43:40.773194,Medium,,5.0,24.2,4.0,27.3,97.7,2348.0,73.255.184.108,,API Gateway,Armenia
ALERT_0000659,2023-01-24 19:19:35.050331,Low,Brute Force,1.9,34.9,,30.5,59.1,0.0,166.74.250.1,Finance,Endpoint,Tuvalu
ALERT_0001507,2023-02-23 15:11:57.455226,Low,,0.2,56.6,2.0,,62.0,553.0,13.133.230.148,Developer,API Gateway,San Marino
ALERT_0004012,2023-05-19 09:48:52.943794,Low,Brute Force,1.6,51.2,1.0,48.2,80.2,780.0,,Support,Database,Guyana
ALERT_0004555,2023-06-06 06:48:58.891851,Medium,Phishing,2.3,38.9,,100.0,95.4,283.0,,,Endpoint,Kazakhstan
ALERT_0007488,2023-09-13 09:11:59.272545,Low,Malware,1.2,79.3,2.0,42.9,62.9,,223.172.49.26,,Web Server,
ALERT_0001000,2023-02-06 08:51:09.162265,Low,,2.7,74.2,4.0,72.2,42.6,1975.0,,Developer,Web Server,Vietnam
ALERT_0000390,2023-01-14 19:25:59.361482,Medium,Phishing,3.3,52.5,3.0,50.2,,1548.0,65.53.227.11,Admin,Database,Congo
ALERT_0003408,2023-05-01 06:17:56.463265,Medium,Phishing,5.3,24.0,6.0,39.3,100.0,605.0,87.217.131.190,Developer,Web Server,Mongolia
ALERT_0002331,2023-03-23 16:26:13.576788,Medium,,7.0,54.1,1.0,46.1,74.7,1683.0,,Developer,API Gateway,Grenada
ALERT_0001477,2023-02-22 20:08:55.097581,Low,Brute Force,0.6,36.3,1.0,18.7,24.9,873.0,,,Database,France
ALERT_0002241,2023-03-20 23:33:19.673844,Low,Phishing,0.6,57.1,1.0,32.9,24.6,1398.0,159.35.210.14,Support,,Equatorial Guinea
ALERT_0007194,2023-09-03 06:59:45.516255,Low,Phishing,1.1,80.4,3.0,18.9,43.4,,,Finance,,Brazil
ALERT_0007205,2023-09-03 13:52:25.817832,Low,Brute Force,2.7,65.6,2.0,25.0,53.2,9269.0,88.202.70.133,Support,Database,Equatorial Guinea
ALERT_0006680,2023-08-15 23:23:38.078077,High,Phishing,5.3,37.1,19.0,82.3,100.0,1067.0,,Contractor,Endpoint,Madagascar
ALERT_0003937,2023-05-17 05:28:49.057782,Medium,DDoS,5.4,70.3,7.0,,37.0,325.0,71.61.93.193,Finance,Web Server,
ALERT_0006752,2023-08-18 01:07:18.678976,Low,Phishing,3.7,73.0,1.0,33.8,41.0,84.0,,Contractor,Endpoint,Cote d'Ivoire
ALERT_0002973,2023-04-14 13:08:42.658790,Medium,,,62.4,5.0,73.1,98.4,1018.0,138.164.195.132,Finance,Endpoint,Panama
ALERT_0003387,2023-04-30 10:50:01.684426,Medium,Phishing,3.0,68.2,6.0,66.0,59.3,3244.0,183.99.33.173,,Web Server,Montenegro
ALERT_0002776,2023-04-07 17:04:35.335907,Medium,,7.0,60.9,5.0,1.7,53.2,807.0,,,Endpoint,Thailand
ALERT_0001924,2023-03-10 17:14:27.148217,Medium,,7.1,50.7,12.0,12.9,81.9,1201.0,,,API Gateway,Gibraltar
ALERT_0000759,2023-01-28 13:57:45.292586,Low,Phishing,3.3,71.7,1.0,26.7,93.2,388.0,,Developer,Database,Solomon Islands
ALERT_0000701,2023-01-26 09:09:34.558691,Low,,2.9,64.1,1.0,52.2,64.7,,,,Cloud Instance,Maldives
ALERT_0007009,2023-08-28 10:07:19.616613,Low,Malware,0.0,87.9,3.0,21.2,82.2,556.0,59.114.153.219,,Web Server,Guinea-Bissau
ALERT_0001294,2023-02-16 05:10:36.251800,Low,Phishing,1.9,55.1,1.0,47.9,46.4,2118.0,2.92.227.226,Support,API Gateway,Bangladesh
ALERT_0007062,2023-08-30 10:42:24.606404,Medium,,0.9,43.2,4.0,96.8,38.5,0.0,,Developer,Web Server,Grenada
ALERT_0002874,2023-04-11 10:27:53.305121,Medium,DDoS,3.8,56.7,6.0,25.9,,1635.0,,Developer,API Gateway,Cambodia
ALERT_0006699,2023-08-16 14:14:15.354076,Medium,Malware,2.8,52.9,3.0,45.9,86.3,1751.0,100.20.210.241,Developer,Cloud Instance,Cote d'Ivoire
ALERT_0002536,2023-03-30 22:15:49.784435,Medium,Brute Force,6.6,49.4,4.0,59.3,45.0,,57.147.245.243,,Database,Tunisia
ALERT_0006730,2023-08-17 12:22:52.672891,Low,Malware,0.2,65.1,1.0,,56.0,0.0,,Contractor,Web Server,Morocco
ALERT_0001908,2023-03-09 22:14:12.643723,Low,Phishing,2.4,73.2,1.0,22.3,48.4,,185.224.233.229,,Web Server,Tajikistan
ALERT_0006918,2023-08-24 23:08:16.954456,Low,Malware,0.2,52.6,1.0,40.0,61.3,,,,,Turkey
ALERT_0007020,2023-08-29 01:51:31.163298,Low,Malware,0.7,75.0,1.0,11.5,21.0,,,Support,Cloud Instance,Antarctica (the territory South of 60 deg S)
ALERT_0000369,2023-01-13 16:47:33.756082,Medium,Phishing,1.7,59.5,6.0,81.2,,1333.0,162.195.106.13,Support,Web Server,Maldives
ALERT_0001938,2023-03-11 05:12:09.162262,Low,,3.1,45.7,1.0,62.4,65.5,0.0,105.18.145.74,Support,Endpoint,
ALERT_0004214,2023-05-26 11:54:27.929464,Low,,0.2,52.6,3.0,20.2,49.3,308.0,30.232.234.6,Support,Endpoint,Haiti
ALERT_0001152,2023-02-10 20:36:37.881363,Medium,Malware,3.4,54.0,5.0,50.1,59.0,852.0,39.116.131.24,Finance,Web Server,Sierra Leone
ALERT_0007671,2023-09-19 15:59:23.625092,Low,,0.1,53.2,1.0,77.6,40.6,967.0,192.106.29.44,Support,Web Server,Croatia
ALERT_0005091,2023-06-23 00:07:26.892496,Low,Malware,1.0,50.9,1.0,40.2,62.9,,,Developer,Web Server,Tajikistan
ALERT_0004193,2023-05-25 23:57:44.905181,Medium,Phishing,6.6,54.2,2.0,35.4,94.7,0.0,,Developer,Endpoint,Panama
ALERT_0004280,2023-05-29 03:17:45.594695,Low,,0.5,63.2,,69.1,74.6,,136.252.238.121,Support,,Saint Martin
ALERT_0003011,2023-04-16 04:47:18.272175,Low,,0.3,66.1,3.0,28.4,61.2,0.0,,Finance,Cloud Instance,Mali
ALERT_0007868,2023-09-25 14:30:17.661067,Low,Phishing,0.0,92.4,,43.2,40.0,0.0,110.88.70.217,Support,Web Server,Angola
ALERT_0000192,2023-01-07 03:30:32.359806,Medium,Data Exfiltration,3.2,75.1,3.0,81.3,71.1,,,Admin,Database,Israel
ALERT_0007278,2023-09-05 22:39:02.937386,Low,,0.9,76.4,1.0,55.9,,1159.0,167.244.20.152,Developer,API Gateway,Mali
ALERT_0004428,2023-06-02 09:07:58.912118,High,DDoS,,52.4,12.0,92.2,100.0,1932.0,,Support,API Gateway,Namibia
ALERT_0000175,2023-01-06 16:05:52.071520,Medium,Malware,4.1,48.4,6.0,59.3,85.1,2813.0,,Contractor,API Gateway,Mexico
ALERT_0001904,2023-03-09 18:44:50.455139,Medium,,2.5,78.3,7.0,39.5,81.4,1006.0,217.191.129.40,,Web Server,Micronesia
ALERT_0001100,2023-02-09 06:36:57.903087,Low,Malware,1.0,61.7,1.0,88.8,54.5,3018.0,110.52.17.56,,Endpoint,Puerto Rico
ALERT_0005314,2023-07-01 01:19:25.915875,Medium,Phishing,7.6,62.9,5.0,22.6,63.9,564.0,,Support,Web Server,Chad
ALERT_0003647,2023-05-08 09:34:51.257322,Low,,2.1,55.9,3.0,32.3,95.0,,216.170.238.215,Support,Endpoint,Italy
ALERT_0003409,2023-05-01 06:54:21.268589,Low,,1.2,76.8,4.0,11.7,63.5,1547.0,133.38.15.94,Developer,Web Server,South Africa
ALERT_0003886,2023-05-15 22:20:35.066783,Medium,Phishing,1.2,20.8,5.0,88.7,41.1,1074.0,163.113.62.188,,API Gateway,United Kingdom
ALERT_0002293,2023-03-22 12:13:00.603712,Low,Brute Force,1.6,65.7,1.0,23.8,43.7,1857.0,174.102.214.186,Developer,Endpoint,Botswana
ALERT_0006975,2023-08-27 05:58:58.273093,Low,,2.0,68.2,1.0,74.7,,760.0,97.235.206.120,Contractor,Endpoint,Timor-Leste
ALERT_0007777,2023-09-22 12:28:52.470291,Low,Brute Force,4.1,76.0,3.0,61.7,1.9,56.0,57.118.216.216,Developer,Web Server,Korea
ALERT_0005322,2023-07-01 12:45:52.113592,Low,,0.0,67.3,1.0,42.3,74.4,1770.0,,,Endpoint,Ethiopia
ALERT_0004899,2023-06-17 16:48:24.114899,Low,Malware,2.9,64.4,1.0,27.6,14.2,,,Developer,Endpoint,Yemen
ALERT_0001165,2023-02-11 05:53:48.833053,Low,,,49.5,2.0,75.6,86.2,0.0,,Contractor,Web Server,Martinique
ALERT_0005152,2023-06-25 11:08:16.492938,High,DDoS,4.5,30.3,15.0,86.7,94.2,3714.0,,Support,Endpoint,Iraq
ALERT_0004652,2023-06-09 10:36:23.208741,Medium,Phishing,1.2,78.1,1.0,68.4,88.9,926.0,219.178.147.17,Support,Database,Algeria
ALERT_0003802,2023-05-12 22:14:47.204665,Low,,0.9,53.5,1.0,,,1805.0,25.89.144.168,Contractor,Web Server,American Samoa
ALERT_0006958,2023-08-26 10:36:11.806113,Low,Malware,0.9,58.7,1.0,20.8,34.0,840.0,209.148.110.181,Developer,Web Server,
ALERT_0005023,2023-06-21 19:12:13.382604,High,Phishing,4.8,56.5,26.0,70.8,50.8,1506.0,,Contractor,API Gateway,Haiti
ALERT_0003665,2023-05-08 21:02:08.399106,Low,DDoS,0.0,41.3,1.0,36.5,49.2,0.0,,Support,Endpoint,Georgia
ALERT_0005674,2023-07-12 19:48:17.040975,Medium,,0.1,50.5,11.0,37.9,88.0,,,Developer,Web Server,Guinea-Bissau
ALERT_0001662,2023-03-01 06:04:01.391950,Low,Phishing,4.5,41.8,1.0,48.5,84.1,359.0,176.227.169.51,Admin,API Gateway,Japan
ALERT_0000509,2023-01-19 07:47:55.358347,Medium,Data Exfiltration,5.2,50.7,7.0,59.9,100.0,836.0,,Support,API Gateway,Rwanda
ALERT_0000167,2023-01-06 11:54:32.039414,Low,DDoS,1.7,54.0,1.0,40.2,36.3,2215.0,220.61.104.175,,Web Server,Martinique
ALERT_0005519,2023-07-07 12:13:06.049418,Low,Brute Force,3.3,29.8,2.0,52.9,72.2,3199.0,,Developer,Web Server,Gibraltar
ALERT_0005516,2023-07-07 10:28:20.701737,Low,Phishing,3.3,64.3,1.0,42.7,,1407.0,,Finance,API Gateway,Nigeria
ALERT_0004092,2023-05-22 06:53:48.364200,Low,Malware,0.2,68.2,5.0,24.8,30.5,553.0,197.229.40.189,Support,Cloud Instance,Liechtenstein
ALERT_0005594,2023-07-10 08:15:48.134423,Low,DDoS,,48.6,1.0,34.3,67.1,16.0,,Support,Database,Lesotho
ALERT_0003270,2023-04-25 18:16:20.191999,Low,DDoS,3.2,19.4,1.0,30.2,56.3,1343.0,69.229.54.235,Contractor,Database,Sweden
ALERT_0005406,2023-07-04 08:29:30.366777,Medium,,3.0,66.5,14.0,73.6,,355.0,,,API Gateway,Faroe Islands
ALERT_0003495,2023-05-03 02:45:07.031011,Low,Brute Force,5.2,12.2,1.0,37.0,33.8,,,Developer,,China
ALERT_0006511,2023-08-10 00:45:32.664184,Low,DDoS,0.9,63.1,,30.2,0.0,6201.0,34.54.232.198,Contractor,,Saint Barthelemy
ALERT_0000104,2023-01-04 09:35:28.444933,Medium,,3.2,33.1,7.0,54.1,,2275.0,,Support,API Gateway,Philippines
